new_id,offered_id,semester_id,course_code,grade,gp,credits
1609,24322,34,CSE414,C+,2.5,3
2023,24322,34,CSE414,C+,2.5,3
1899,24322,34,CSE414,A-,3.5,3
1512,24322,34,CSE414,A-,3.5,3
2411,24322,34,CSE414,A+,4,3
481,24322,34,CSE414,B,3,3
413,24322,34,CSE414,A+,4,3
532,24322,34,CSE414,C+,2.5,3
1941,NULL,34,CSE414,B-,2.75,3
2570,24302,34,MATH124,F,0,3
2119,24302,34,MATH124,F,0,3
793,NULL,34,CSE433,B+,3.25,3
2089,NULL,34,CSE433,A+,4,3
527,NULL,34,CSE433,B+,3.25,3
663,NULL,34,CSE433,B,3,3
1171,NULL,34,CSE433,B+,3.25,3
559,NULL,34,CSE433,B+,3.25,3
2396,NULL,34,CSE433,B,3,3
1535,NULL,34,CSE433,A+,4,3
1153,NULL,34,CSE433,B,3,3
66,NULL,34,CSE433,A+,4,3
520,NULL,34,CSE433,A+,4,3
359,NULL,34,CSE433,B+,3.25,3
1921,NULL,34,CSE433,B-,2.75,3
1512,NULL,34,CSE433,C+,2.5,3
481,NULL,34,CSE433,A,3.75,3
173,NULL,34,CSE433,A+,4,3
709,NULL,34,CSE433,A,3.75,3
779,NULL,34,CSE433,A,3.75,3
726,NULL,34,CSE433,B+,3.25,3
718,NULL,34,CSE433,A,3.75,3
1899,NULL,34,CSE433,F,0,3
578,24306,34,MGT2011,B,3,3
577,24306,34,MGT2011,B-,2.75,3
1891,24306,34,MGT2011,A-,3.5,3
2358,24306,34,MGT2011,B,3,3
918,24306,34,MGT2011,B,3,3
382,24306,34,MGT2011,C+,2.5,3
2301,24306,34,MGT2011,B,3,3
380,24306,34,MGT2011,A,3.75,3
2615,24306,34,MGT2011,A-,3.5,3
1710,24306,34,MGT2011,A+,4,3
1249,24306,34,MGT2011,B+,3.25,3
1349,24306,34,MGT2011,A,3.75,3
500,24306,34,MGT2011,B,3,3
1911,24307,34,MGT2011,B+,3.25,3
165,24307,34,MGT2011,A+,4,3
182,NULL,34,MGT2011,C+,2.5,3
144,NULL,34,CSE400,B+,3.25,3
1495,NULL,34,CSE400,B-,2.75,3
1725,NULL,34,CSE400,C+,2.5,3
1887,NULL,34,CSE400,B,3,3
413,NULL,34,CSE400,A+,4,3
331,NULL,34,CSE400,B-,2.75,3
582,NULL,34,CSE400,B+,3.25,3
2651,NULL,34,CSE400,A+,4,3
2411,NULL,34,CSE400,A+,4,3
2023,NULL,34,CSE400,D,2,3
1609,NULL,34,CSE400,D,2,3
1136,NULL,34,CSE400,C,2.25,3
1343,NULL,34,CSE400,C+,2.5,3
2260,NULL,34,CSE400,B,3,3
2485,NULL,34,CSE400,B-,2.75,3
2441,NULL,34,CSE400,C+,2.5,3
1577,NULL,34,CSE400,B-,2.75,3
1100,NULL,34,CSE400,B,3,3
1691,NULL,34,CSE434,A+,4,3
794,NULL,34,CSE434,C+,2.5,3
2606,NULL,34,CSE4000,B+,3.25,3
2311,NULL,34,CSE4000,B+,3.25,3
2021,NULL,34,CSE4000,B-,2.75,3
246,NULL,34,CSE4000,B+,3.25,3
1156,NULL,34,CSE4000,B,3,3
596,NULL,34,CSE4000,B+,3.25,3
1919,NULL,34,CSE4000,B+,3.25,3
691,NULL,34,CSE4000,A-,3.5,3
941,NULL,34,CSE4000,B+,3.25,3
2296,NULL,34,CSE4000,A,3.75,3
552,NULL,34,CSE4000,B+,3.25,3
759,NULL,34,CSE4000,B+,3.25,3
1198,NULL,34,CSE4000,A,3.75,3
2093,NULL,34,CSE4000,B+,3.25,3
787,NULL,34,CSE4000,A,3.75,3
1661,NULL,34,CSE4000,B,3,3
217,NULL,34,CSE4000,A,3.75,3
1211,NULL,34,CSE4000,B+,3.25,3
182,NULL,34,ENG1021,A,3.75,3
311,NULL,34,CSE2014,D,2,1
2030,NULL,34,CSE2014,B-,2.75,1
453,NULL,34,CSE2014,A-,3.5,1
1049,NULL,34,CSE2014,C,2.25,1
1976,NULL,34,CSE2014,B-,2.75,1
88,NULL,34,CSE2014,C,2.25,1
740,NULL,34,CSE2014,B-,2.75,1
1575,NULL,34,CSE2014,C,2.25,1
1777,NULL,34,CSE2014,B-,2.75,1
2566,NULL,34,CSE2014,D,2,1
1090,NULL,34,CSE2014,B+,3.25,1
625,NULL,34,CSE2014,C,2.25,1
2301,NULL,34,CSE2014,B-,2.75,1
1389,NULL,34,CSE2014,B-,2.75,1
561,NULL,34,CSE2014,A+,4,1
1753,NULL,34,CSE2014,D,2,1
2587,NULL,34,CSE2014,D,2,1
265,NULL,34,CSE2014,B+,3.25,1
422,NULL,34,CSE2014,D,2,1
2401,NULL,34,CSE2014,C,2.25,1
1554,NULL,34,CSE2014,A+,4,1
30,NULL,34,CSE2014,F,0,1
1894,NULL,34,CSE2014,B-,2.75,1
2675,NULL,34,CSE2014,C,2.25,1
1703,NULL,34,CSE2014,A+,4,1
424,NULL,34,CSE2014,D,2,1
664,NULL,34,CSE2014,F,0,1
1443,NULL,34,CSE2014,A-,3.5,1
1353,NULL,34,CSE2014,B+,3.25,1
2254,NULL,34,CSE2014,A+,4,1
1752,NULL,34,CSE2014,D,2,1
2104,NULL,34,CSE2014,B+,3.25,1
626,NULL,34,CSE2014,D,2,1
2081,NULL,34,CSE323,D,2,3
#N/A,NULL,33,BDS1011,B-,2.75,3
#N/A,NULL,34,EEE1021,C+,2.5,3
#N/A,NULL,33,ENG1001,A-,3.5,0
#N/A,NULL,34,ENG1002,C+,2.5,3
#N/A,NULL,33,MATH1024,B-,2.75,3
#N/A,NULL,34,MATH1034,B-,2.75,3
#N/A,NULL,33,PHY1021,B,3,3
#N/A,NULL,34,PHY1031,B+,3.25,3
#N/A,NULL,34,PHY1034,B+,3.25,1
2021,NULL,34,CSE4039,A+,4,3
2311,NULL,34,CSE4039,A+,4,3
2689,NULL,34,CSE4039,A+,4,3
1302,NULL,34,CSE4039,A+,4,3
585,NULL,34,CSE4039,A+,4,3
2300,NULL,34,PHY1021,B-,2.75,3
2116,NULL,34,PHY1021,D,2,3
1700,NULL,34,GED211,B+,3.25,3
2116,NULL,34,CSE1011,D,2,3
2300,NULL,34,CSE1011,C,2.25,3
1766,26191,35,CSE1031,F,0,3
263,26191,35,CSE1031,A-,3.5,3
998,26191,35,CSE1031,F,0,3
2089,26148,35,CSE213,F,0,3
1171,26148,35,CSE213,A-,3.5,3
1671,26148,35,CSE213,B,3,3
1019,26068,35,CSE224,A+,4,3
1301,26068,35,CSE224,D,2,3
2548,26068,35,CSE224,D,2,3
227,26068,35,CSE224,C,2.25,3
2040,26068,35,CSE224,D,2,3
1892,26068,35,CSE224,C,2.25,3
1671,26068,35,CSE224,C,2.25,3
2183,26068,35,CSE224,D,2,3
532,26068,35,CSE224,B-,2.75,3
377,26156,35,CSE231,D,2,3
2326,26156,35,CSE231,C+,2.5,3
559,26156,35,CSE231,F,0,3
1892,26156,35,CSE231,C,2.25,3
2280,26156,35,CSE231,C,2.25,3
1899,26156,35,CSE231,F,0,3
2183,26156,35,CSE231,F,0,3
1125,26156,35,CSE231,F,0,3
99,26118,35,CSE3015,F,0,3
1434,26118,35,CSE3015,C+,2.5,3
1428,26118,35,CSE3015,B-,2.75,3
654,26118,35,CSE3015,B,3,3
2693,26118,35,CSE3015,C,2.25,3
1877,26118,35,CSE3015,B,3,3
1176,26118,35,CSE3015,B,3,3
2615,26118,35,CSE3015,A-,3.5,3
2104,26118,35,CSE3015,B+,3.25,3
258,26118,35,CSE3015,B+,3.25,3
691,26192,35,CSE3021,C+,2.5,3
1663,26192,35,CSE3021,C+,2.5,3
1705,26192,35,CSE3021,C+,2.5,3
1932,26192,35,CSE3021,D,2,3
126,26192,35,CSE3021,B-,2.75,3
1336,26192,35,CSE3021,A,3.75,3
565,26192,35,CSE3021,C+,2.5,3
1127,26192,35,CSE3021,C+,2.5,3
2024,26124,35,CSE312,D,2,3
1700,26124,35,CSE312,C+,2.5,3
1412,26250,35,CSE4012,A-,3.5,1
1029,26250,35,CSE4012,A,3.75,1
979,26250,35,CSE4012,A+,4,1
2565,26250,35,CSE4012,A,3.75,1
1113,26250,35,CSE4012,A-,3.5,1
1745,26250,35,CSE4012,A-,3.5,1
1453,26250,35,CSE4012,A,3.75,1
93,26250,35,CSE4012,A-,3.5,1
641,26250,35,CSE4012,A,3.75,1
1616,26250,35,CSE4012,A,3.75,1
148,26250,35,CSE4012,A,3.75,1
2665,26250,35,CSE4012,A,3.75,1
126,26250,35,CSE4012,A-,3.5,1
1336,26250,35,CSE4012,A,3.75,1
119,26260,35,CSE4012,A+,4,1
1582,26260,35,CSE4012,A-,3.5,1
563,26652,35,CSE424,A-,3.5,3
49,26104,35,EEE1021,C+,2.5,3
2495,26104,35,EEE1021,B+,3.25,3
188,26104,35,EEE1021,A-,3.5,3
1116,26104,35,EEE1021,F,0,3
1385,26104,35,EEE1021,C+,2.5,3
344,26104,35,EEE1021,F,0,3
566,26104,35,EEE1021,F,0,3
2416,26104,35,EEE1021,A,3.75,3
2153,26104,35,EEE1021,F,0,3
974,26104,35,EEE1021,B,3,3
2421,26104,35,EEE1021,A+,4,3
1544,26104,35,EEE1021,A+,4,3
1844,26104,35,EEE1021,C+,2.5,3
623,26104,35,EEE1021,A+,4,3
2066,26104,35,EEE1021,C,2.25,3
2525,26104,35,EEE1021,B+,3.25,3
1262,26104,35,EEE1021,C+,2.5,3
2519,26104,35,EEE1021,F,0,3
1596,26104,35,EEE1021,C+,2.5,3
1979,26104,35,EEE1021,A-,3.5,3
632,26104,35,EEE1021,C,2.25,3
72,26496,35,EEE1021,D,2,3
2301,26496,35,EEE1021,D,2,3
1036,26496,35,EEE1021,C,2.25,3
2615,26496,35,EEE1021,B-,2.75,3
1216,26496,35,EEE1021,C+,2.5,3
182,26496,35,EEE1021,F,0,3
500,26496,35,EEE1021,B-,2.75,3
1894,26496,35,EEE1021,C+,2.5,3
971,26496,35,EEE1021,A,3.75,3
2248,26496,35,EEE1021,F,0,3
259,26496,35,EEE1021,C+,2.5,3
990,26496,35,EEE1021,B+,3.25,3
1587,26496,35,EEE1021,C+,2.5,3
1923,26496,35,EEE1021,B+,3.25,3
957,26496,35,EEE1021,C+,2.5,3
1035,26496,35,EEE1021,C+,2.5,3
68,26496,35,EEE1021,A+,4,3
2618,26496,35,EEE1021,C+,2.5,3
426,26496,35,EEE1021,B+,3.25,3
1236,26496,35,EEE1021,A+,4,3
2044,26496,35,EEE1021,B+,3.25,3
2414,26496,35,EEE1021,B+,3.25,3
1925,26496,35,EEE1021,B+,3.25,3
1356,26496,35,EEE1021,B-,2.75,3
39,26496,35,EEE1021,B-,2.75,3
2628,26496,35,EEE1021,B,3,3
490,26496,35,EEE1021,B-,2.75,3
2210,26496,35,EEE1021,B-,2.75,3
1665,26496,35,EEE1021,C+,2.5,3
2400,26496,35,EEE1021,D,2,3
2247,26496,35,EEE1021,B+,3.25,3
2214,26496,35,EEE1021,C+,2.5,3
2287,26496,35,EEE1021,A-,3.5,3
875,26496,35,EEE1021,C+,2.5,3
1562,26496,35,EEE1021,C,2.25,3
782,26498,35,EEE1021,C,2.25,3
740,26498,35,EEE1021,F,0,3
1049,26498,35,EEE1021,C,2.25,3
1777,26498,35,EEE1021,C,2.25,3
2401,26498,35,EEE1021,C+,2.5,3
1575,26498,35,EEE1021,C,2.25,3
2566,26498,35,EEE1021,C+,2.5,3
30,26498,35,EEE1021,F,0,3
1752,26498,35,EEE1021,D,2,3
1871,26498,35,EEE1021,B+,3.25,3
2623,26498,35,EEE1021,C+,2.5,3
37,26498,35,EEE1021,F,0,3
1366,26498,35,EEE1021,C+,2.5,3
2061,26498,35,EEE1021,C+,2.5,3
1052,26498,35,EEE1021,D,2,3
1807,26498,35,EEE1021,F,0,3
188,26278,35,EEE1022,A+,4,1
1587,26278,35,EEE1022,B+,3.25,1
1385,26278,35,EEE1022,A,3.75,1
344,26278,35,EEE1022,F,0,1
566,26278,35,EEE1022,A+,4,1
957,26278,35,EEE1022,C+,2.5,1
1035,26278,35,EEE1022,A+,4,1
2618,26278,35,EEE1022,A,3.75,1
426,26278,35,EEE1022,A,3.75,1
39,26278,35,EEE1022,B-,2.75,1
1665,26278,35,EEE1022,A-,3.5,1
2400,26278,35,EEE1022,C+,2.5,1
1844,26278,35,EEE1022,B+,3.25,1
2247,26278,35,EEE1022,C,2.25,1
1807,26278,35,EEE1022,C,2.25,1
1562,26278,35,EEE1022,B-,2.75,1
259,26255,35,EEE1022,A-,3.5,1
49,26255,35,EEE1022,A,3.75,1
2495,26255,35,EEE1022,A+,4,1
1116,26255,35,EEE1022,B+,3.25,1
1463,26255,35,EEE1022,F,0,1
2416,26255,35,EEE1022,A+,4,1
1236,26255,35,EEE1022,A+,4,1
2421,26255,35,EEE1022,A,3.75,1
1544,26255,35,EEE1022,A-,3.5,1
2210,26255,35,EEE1022,B,3,1
623,26255,35,EEE1022,A+,4,1
2066,26255,35,EEE1022,B+,3.25,1
2525,26255,35,EEE1022,B,3,1
1262,26255,35,EEE1022,B+,3.25,1
2519,26255,35,EEE1022,B+,3.25,1
1596,26255,35,EEE1022,A,3.75,1
1979,26255,35,EEE1022,A+,4,1
632,26255,35,EEE1022,B+,3.25,1
971,26248,35,EEE1022,A+,4,1
2623,26248,35,EEE1022,B,3,1
990,26248,35,EEE1022,A+,4,1
1923,26248,35,EEE1022,B-,2.75,1
37,26248,35,EEE1022,B,3,1
1366,26248,35,EEE1022,B+,3.25,1
68,26248,35,EEE1022,A+,4,1
2061,26248,35,EEE1022,B,3,1
2044,26248,35,EEE1022,A+,4,1
2414,26248,35,EEE1022,A-,3.5,1
1925,26248,35,EEE1022,B,3,1
1356,26248,35,EEE1022,A+,4,1
2628,26248,35,EEE1022,A+,4,1
490,26248,35,EEE1022,B,3,1
974,26248,35,EEE1022,A-,3.5,1
2214,26248,35,EEE1022,B,3,1
2287,26248,35,EEE1022,B,3,1
875,26248,35,EEE1022,C+,2.5,1
2374,26125,35,EEE2011,A-,3.5,3
918,26125,35,EEE2011,B,3,3
2306,26125,35,EEE2011,B,3,3
1355,26125,35,EEE2011,B-,2.75,3
478,26125,35,EEE2011,B,3,3
712,26165,35,EEE2011,A-,3.5,3
1633,26165,35,EEE2011,A-,3.5,3
1766,26165,35,EEE2011,A-,3.5,3
998,26165,35,EEE2011,B,3,3
825,26003,35,ENG1001,B,3,0
294,26003,35,ENG1001,B+,3.25,0
2156,26003,35,ENG1001,B+,3.25,0
25,26003,35,ENG1001,B+,3.25,0
2735,26003,35,ENG1001,A-,3.5,0
1764,26003,35,ENG1001,A-,3.5,0
1541,26003,35,ENG1001,B+,3.25,0
1045,26003,35,ENG1001,A-,3.5,0
591,26003,35,ENG1001,C+,2.5,0
2025,26003,35,ENG1001,A-,3.5,0
608,26003,35,ENG1001,B-,2.75,0
1521,26003,35,ENG1001,B+,3.25,0
1280,26003,35,ENG1001,B,3,0
2206,26003,35,ENG1001,B+,3.25,0
2582,26003,35,ENG1001,D,2,0
2432,26003,35,ENG1001,A-,3.5,0
1446,26003,35,ENG1001,B,3,0
1942,26003,35,ENG1001,A-,3.5,0
474,26003,35,ENG1001,B+,3.25,0
605,26003,35,ENG1001,B-,2.75,0
2612,26003,35,ENG1001,C+,2.5,0
775,26003,35,ENG1001,B+,3.25,0
555,26003,35,ENG1001,A,3.75,0
2380,26003,35,ENG1001,B-,2.75,0
338,25334,35,ENG1002,F,0,3
2693,26149,35,ECO2021,A-,3.5,3
1877,26149,35,ECO2021,A+,4,3
2248,26209,35,ENG1021,F,0,3
259,26209,35,ENG1021,B-,2.75,3
1445,26209,35,ENG1021,D,2,3
1587,26209,35,ENG1021,C,2.25,3
344,26209,35,ENG1021,F,0,3
37,26209,35,ENG1021,F,0,3
957,26209,35,ENG1021,F,0,3
700,26209,35,ENG1021,D,2,3
426,26209,35,ENG1021,C+,2.5,3
2580,26209,35,ENG1021,C,2.25,3
2414,26209,35,ENG1021,B-,2.75,3
39,26209,35,ENG1021,B-,2.75,3
1533,26209,35,ENG1021,D,2,3
1052,26209,35,ENG1021,F,0,3
2400,26209,35,ENG1021,F,0,3
1844,26209,35,ENG1021,B,3,3
2247,26209,35,ENG1021,D,2,3
165,26209,35,ENG1021,F,0,3
2287,26209,35,ENG1021,F,0,3
875,26209,35,ENG1021,F,0,3
462,26226,35,ENG1021,D,2,3
336,26226,35,ENG1021,F,0,3
49,26226,35,ENG1021,C+,2.5,3
2495,26226,35,ENG1021,B+,3.25,3
1368,26226,35,ENG1021,D,2,3
188,26226,35,ENG1021,A+,4,3
1116,26226,35,ENG1021,F,0,3
777,26226,35,ENG1021,B-,2.75,3
1385,26226,35,ENG1021,B-,2.75,3
566,26226,35,ENG1021,C,2.25,3
2416,26226,35,ENG1021,A,3.75,3
1035,26226,35,ENG1021,B,3,3
68,26226,35,ENG1021,B,3,3
1236,26226,35,ENG1021,B+,3.25,3
2044,26226,35,ENG1021,D,2,3
1356,26226,35,ENG1021,A+,4,3
2628,26226,35,ENG1021,B-,2.75,3
490,26226,35,ENG1021,C+,2.5,3
2153,26226,35,ENG1021,F,0,3
1834,26226,35,ENG1021,C+,2.5,3
974,26226,35,ENG1021,B,3,3
2421,26226,35,ENG1021,A-,3.5,3
1544,26226,35,ENG1021,A+,4,3
1212,26226,35,ENG1021,D,2,3
2210,26226,35,ENG1021,C,2.25,3
1665,26226,35,ENG1021,D,2,3
623,26226,35,ENG1021,A,3.75,3
2066,26226,35,ENG1021,C,2.25,3
2525,26226,35,ENG1021,B,3,3
1262,26226,35,ENG1021,C,2.25,3
1596,26226,35,ENG1021,C,2.25,3
1979,26226,35,ENG1021,B,3,3
632,26226,35,ENG1021,B-,2.75,3
834,26144,35,ENG1021,B,3,3
1256,26144,35,ENG1021,B,3,3
990,26144,35,ENG1021,A-,3.5,3
1923,26144,35,ENG1021,A-,3.5,3
2214,26127,35,ENG1021,B+,3.25,3
1019,26233,35,ETE221,A+,4,3
1301,26233,35,ETE221,C+,2.5,3
227,26233,35,ETE221,B-,2.75,3
2183,26233,35,ETE221,B-,2.75,3
1125,26233,35,ETE221,A-,3.5,3
1700,26233,35,ETE221,C,2.25,3
2311,26259,35,ETE3032,A+,4,1
691,26214,35,ETE3033,F,0,3
2510,26225,35,MATH1024,F,0,3
2675,26225,35,MATH1024,F,0,3
2301,26225,35,MATH1024,F,0,3
733,26225,35,MATH1024,F,0,3
30,26225,35,MATH1024,F,0,3
2248,26225,35,MATH1024,F,0,3
140,26225,35,MATH1024,F,0,3
344,26225,35,MATH1024,F,0,3
2061,26225,35,MATH1024,F,0,3
2625,26225,35,MATH1024,D,2,3
1562,26225,35,MATH1024,A-,3.5,3
687,26225,35,MATH1024,F,0,3
699,26225,35,MATH1024,F,0,3
2137,26225,35,MATH1024,C,2.25,3
1546,26225,35,MATH1024,F,0,3
1099,26217,35,MATH1024,B-,2.75,3
834,26217,35,MATH1024,F,0,3
498,26217,35,MATH1024,F,0,3
782,26217,35,MATH1024,C+,2.5,3
2135,26217,35,MATH1024,F,0,3
2498,26217,35,MATH1024,F,0,3
2458,26217,35,MATH1024,F,0,3
231,26217,35,MATH1024,F,0,3
2623,26217,35,MATH1024,F,0,3
707,26217,35,MATH1024,F,0,3
338,26217,35,MATH1024,F,0,3
421,26217,35,MATH1024,F,0,3
468,26217,35,MATH1024,F,0,3
1448,26217,35,MATH1024,F,0,3
294,26217,35,MATH1024,F,0,3
1057,26217,35,MATH1024,F,0,3
2156,26217,35,MATH1024,D,2,3
25,26217,35,MATH1024,C+,2.5,3
2735,26217,35,MATH1024,B+,3.25,3
1764,26217,35,MATH1024,B,3,3
1541,26217,35,MATH1024,D,2,3
1045,26217,35,MATH1024,F,0,3
591,26217,35,MATH1024,F,0,3
2025,26217,35,MATH1024,F,0,3
608,26217,35,MATH1024,F,0,3
1521,26217,35,MATH1024,F,0,3
1280,26217,35,MATH1024,F,0,3
2206,26217,35,MATH1024,F,0,3
2582,26217,35,MATH1024,F,0,3
2432,26217,35,MATH1024,F,0,3
1446,26217,35,MATH1024,B,3,3
818,26217,35,MATH1024,F,0,3
1942,26217,35,MATH1024,A-,3.5,3
474,26217,35,MATH1024,B,3,3
605,26217,35,MATH1024,F,0,3
621,26217,35,MATH1024,F,0,3
2612,26217,35,MATH1024,F,0,3
1653,26217,35,MATH1024,F,0,3
775,26217,35,MATH1024,F,0,3
555,26217,35,MATH1024,F,0,3
2380,26217,35,MATH1024,F,0,3
1216,26102,35,MATH1034,F,0,3
1752,26102,35,MATH1034,F,0,3
1871,26102,35,MATH1034,F,0,3
336,26102,35,MATH1034,F,0,3
1445,26102,35,MATH1034,F,0,3
1368,26102,35,MATH1034,F,0,3
1116,26102,35,MATH1034,D,2,3
566,26102,35,MATH1034,F,0,3
957,26102,35,MATH1034,F,0,3
1533,26102,35,MATH1034,D,2,3
1834,26102,35,MATH1034,F,0,3
2210,26102,35,MATH1034,F,0,3
2400,26102,35,MATH1034,F,0,3
2519,26102,35,MATH1034,F,0,3
1269,26102,35,MATH1034,D,2,3
1447,26102,35,MATH1034,F,0,3
901,26102,35,MATH1034,F,0,3
72,26085,35,MATH1034,F,0,3
1612,26085,35,MATH1034,F,0,3
3,26085,35,MATH1034,F,0,3
2522,26085,35,MATH1034,F,0,3
241,26085,35,MATH1034,F,0,3
37,26085,35,MATH1034,F,0,3
700,26085,35,MATH1034,C,2.25,3
2580,26085,35,MATH1034,F,0,3
2287,26085,35,MATH1034,C,2.25,3
2722,26085,35,MATH1034,F,0,3
1459,26085,35,MATH1034,F,0,3
876,26085,35,MATH1034,F,0,3
645,26085,35,MATH1034,F,0,3
1257,26085,35,MATH1034,F,0,3
1585,26080,35,MATH1034,F,0,3
5,26080,35,MATH1034,F,0,3
2512,26080,35,MATH1034,F,0,3
1366,26080,35,MATH1034,F,0,3
426,26080,35,MATH1034,F,0,3
1356,26080,35,MATH1034,F,0,3
490,26080,35,MATH1034,F,0,3
910,26080,35,MATH1034,C,2.25,3
2626,26080,35,MATH1034,F,0,3
685,26080,35,MATH1034,F,0,3
2502,26080,35,MATH1034,C+,2.5,3
1295,26080,35,MATH1034,F,0,3
71,26080,35,MATH1034,F,0,3
2387,26080,35,MATH1034,A-,3.5,3
1283,26080,35,MATH1034,C,2.25,3
460,26080,35,MATH1034,F,0,3
351,26080,35,MATH1034,C,2.25,3
1951,26080,35,MATH1034,F,0,3
512,26080,35,MATH1034,F,0,3
1371,26080,35,MATH1034,B-,2.75,3
925,26080,35,MATH1034,B-,2.75,3
1875,26080,35,MATH1034,B+,3.25,3
1933,26080,35,MATH1034,C,2.25,3
601,26080,35,MATH1034,A+,4,3
1197,26080,35,MATH1034,D,2,3
2686,26080,35,MATH1034,C+,2.5,3
2577,26080,35,MATH1034,D,2,3
2141,26080,35,MATH1034,F,0,3
2397,26080,35,MATH1034,D,2,3
1050,26080,35,MATH1034,C+,2.5,3
1901,26080,35,MATH1034,B-,2.75,3
1052,26180,35,MATH1034,F,0,3
1844,26180,35,MATH1034,C+,2.5,3
1807,26180,35,MATH1034,F,0,3
627,26180,35,MATH1034,A+,4,3
1384,26180,35,MATH1034,B-,2.75,3
2074,26180,35,MATH1034,B,3,3
132,26180,35,MATH1034,F,0,3
175,26180,35,MATH1034,C+,2.5,3
278,26180,35,MATH1034,F,0,3
362,26180,35,MATH1034,C+,2.5,3
611,26180,35,MATH1034,D,2,3
2083,26180,35,MATH1034,F,0,3
2064,26180,35,MATH1034,F,0,3
1167,26180,35,MATH1034,F,0,3
1577,26126,35,MATH134,C,2.25,3
1932,26076,35,MATH2014,D,2,3
918,26076,35,MATH2014,D,2,3
1435,26076,35,MATH2014,D,2,3
2254,26076,35,MATH2014,F,0,3
561,26076,35,MATH2014,B+,3.25,3
1703,26076,35,MATH2014,D,2,3
1389,26076,35,MATH2014,B-,2.75,3
1554,26076,35,MATH2014,C,2.25,3
1774,26076,35,MATH2014,F,0,3
462,26076,35,MATH2014,F,0,3
1443,26076,35,MATH2014,A,3.75,3
646,26076,35,MATH2014,C+,2.5,3
88,26076,35,MATH2014,B-,2.75,3
1976,26076,35,MATH2014,A,3.75,3
2030,26076,35,MATH2014,D,2,3
1353,26076,35,MATH2014,B,3,3
2693,26176,35,MATH2014,C+,2.5,3
664,26176,35,MATH2014,C,2.25,3
1343,26416,35,MATH214,F,0,3
2548,26416,35,MATH214,F,0,3
227,26416,35,MATH214,D,2,3
759,26123,35,PHY1031,D,2,3
1585,26123,35,PHY1031,F,0,3
1606,26123,35,PHY1031,F,0,3
1871,26123,35,PHY1031,A+,4,3
140,26123,35,PHY1031,F,0,3
336,26123,35,PHY1031,B-,2.75,3
1368,26123,35,PHY1031,A-,3.5,3
1587,26123,35,PHY1031,B-,2.75,3
957,26123,35,PHY1031,B,3,3
2618,26123,35,PHY1031,A+,4,3
2414,26123,35,PHY1031,A+,4,3
39,26123,35,PHY1031,B+,3.25,3
2628,26123,35,PHY1031,A,3.75,3
1834,26123,35,PHY1031,A-,3.5,3
2247,26123,35,PHY1031,A+,4,3
2287,26123,35,PHY1031,B+,3.25,3
742,26511,35,PHY1031,A+,4,3
231,26065,35,PHY1031,F,0,3
614,26065,35,PHY1031,C,2.25,3
1256,26065,35,PHY1031,C+,2.5,3
49,26065,35,PHY1031,B+,3.25,3
2495,26065,35,PHY1031,A,3.75,3
188,26065,35,PHY1031,A+,4,3
241,26065,35,PHY1031,F,0,3
990,26065,35,PHY1031,B-,2.75,3
1116,26065,35,PHY1031,B,3,3
777,26065,35,PHY1031,B+,3.25,3
1923,26065,35,PHY1031,A-,3.5,3
1385,26065,35,PHY1031,A-,3.5,3
566,26065,35,PHY1031,C,2.25,3
2416,26065,35,PHY1031,A,3.75,3
1366,26065,35,PHY1031,D,2,3
1035,26065,35,PHY1031,C,2.25,3
68,26065,35,PHY1031,A+,4,3
1236,26065,35,PHY1031,A+,4,3
2061,26065,35,PHY1031,D,2,3
2044,26065,35,PHY1031,A,3.75,3
1356,26065,35,PHY1031,D,2,3
974,26065,35,PHY1031,B+,3.25,3
2421,26065,35,PHY1031,A+,4,3
1544,26065,35,PHY1031,A+,4,3
1052,26065,35,PHY1031,D,2,3
2210,26065,35,PHY1031,B+,3.25,3
1844,26065,35,PHY1031,C,2.25,3
623,26065,35,PHY1031,A+,4,3
2066,26065,35,PHY1031,B-,2.75,3
1807,26065,35,PHY1031,D,2,3
2525,26065,35,PHY1031,B+,3.25,3
1262,26065,35,PHY1031,B-,2.75,3
2519,26065,35,PHY1031,D,2,3
1596,26065,35,PHY1031,B-,2.75,3
1979,26065,35,PHY1031,A-,3.5,3
632,26065,35,PHY1031,D,2,3
1171,26153,35,CSE412,C+,2.5,3
559,26153,35,CSE412,F,0,3
923,26153,35,CSE412,D,2,3
11,26153,35,CSE412,D,2,3
1939,26153,35,CSE412,C+,2.5,3
49,26515,35,PHY1034,A,3.75,1
241,26515,35,PHY1034,C,2.25,1
2416,26515,35,PHY1034,A+,4,1
974,26515,35,PHY1034,B,3,1
2421,26515,35,PHY1034,A+,4,1
1544,26515,35,PHY1034,A,3.75,1
1052,26515,35,PHY1034,B,3,1
2210,26515,35,PHY1034,B-,2.75,1
1844,26515,35,PHY1034,A+,4,1
623,26515,35,PHY1034,A+,4,1
2066,26515,35,PHY1034,B,3,1
1807,26515,35,PHY1034,F,0,1
2525,26515,35,PHY1034,C+,2.5,1
1262,26515,35,PHY1034,A,3.75,1
1596,26515,35,PHY1034,B-,2.75,1
1979,26515,35,PHY1034,A+,4,1
632,26515,35,PHY1034,A+,4,1
1640,26164,35,STAT2012,B-,2.75,3
2358,26164,35,STAT2012,C+,2.5,3
916,26164,35,STAT2012,B,3,3
231,26164,35,STAT2012,F,0,3
